10 : 0 : 0 : 1.64,143,25,215,17.5
10 : 0 : 0 : 1.128,143,25,215,17.5
10 : 0 : 0 : 1.192,143,25,215,17.5
10 : 0 : 0 : 1.256,143,25,216,17.5
10 : 0 : 0 : 1.320,143,25,215,17.5
10 : 0 : 0 : 1.384,143,25,215,17.5
10 : 0 : 0 : 1.448,143,24,215,17.5
10 : 0 : 0 : 1.512,143,25,215,17.5
10 : 0 : 0 : 1.576,143,25,215,17.5
10 : 0 : 0 : 1.640,143,25,215,17.5
10 : 0 : 0 : 1.704,143,24,215,17.5
10 : 0 : 0 : 1.768,143,25,215,17.5
10 : 0 : 0 : 1.832,143,25,215,17.5
10 : 0 : 0 : 1.896,143,25,215,17.5
10 : 0 : 0 : 1.960,143,25,215,17.5
10 : 0 : 0 : 1.1024,143,25,215,17.5
10 : 0 : 0 : 2.0,143,25,215,17.5
10 : 0 : 0 : 2.64,143,25,215,17.5
10 : 0 : 0 : 2.128,143,25,215,17.5
10 : 0 : 0 : 2.192,143,25,215,17.5
10 : 0 : 0 : 2.256,143,25,215,17.5
10 : 0 : 0 : 2.320,143,25,215,17.5
10 : 0 : 0 : 2.384,143,25,216,17.5
10 : 0 : 0 : 2.448,143,25,215,17.5
10 : 0 : 0 : 2.512,143,25,215,17.5
10 : 0 : 0 : 2.576,143,25,215,17.5
10 : 0 : 0 : 2.640,143,25,215,17.5
10 : 0 : 0 : 2.704,143,25,215,17.5
10 : 0 : 0 : 2.768,143,25,215,17.5
10 : 0 : 0 : 2.832,143,25,215,17.5
10 : 0 : 0 : 2.896,143,25,215,17.5
10 : 0 : 0 : 2.960,143,25,215,17.5
10 : 0 : 0 : 3.0,143,25,215,17.5
10 : 0 : 0 : 3.64,143,25,215,17.5
10 : 0 : 0 : 3.128,143,25,216,17.5
10 : 0 : 0 : 3.192,142,25,216,17.5
10 : 0 : 0 : 3.256,142,25,216,17.5
10 : 0 : 0 : 3.320,142,25,216,17.5
10 : 0 : 0 : 3.384,142,25,216,17.5
10 : 0 : 0 : 3.448,142,25,216,17.5
10 : 0 : 0 : 3.512,141,25,216,17.5
10 : 0 : 0 : 3.576,142,25,216,17.5
10 : 0 : 0 : 3.640,141,25,216,17.5
10 : 0 : 0 : 3.704,141,25,216,17.5
10 : 0 : 0 : 3.768,141,25,217,17.5
10 : 0 : 0 : 3.832,140,25,217,17.5
10 : 0 : 0 : 3.896,140,25,217,17.5
10 : 0 : 0 : 3.960,140,25,217,17.5
10 : 0 : 0 : 4.0,140,25,217,17.5
10 : 0 : 0 : 4.64,140,25,217,17.5
10 : 0 : 0 : 4.128,140,25,217,17.5
10 : 0 : 0 : 4.192,140,24,217,17.5
10 : 0 : 0 : 4.256,140,24,217,17.5
10 : 0 : 0 : 4.320,140,24,217,17.5
10 : 0 : 0 : 4.384,140,24,217,17.5
10 : 0 : 0 : 4.448,140,24,217,17.5
10 : 0 : 0 : 4.512,140,24,217,17.5
10 : 0 : 0 : 4.576,140,24,217,17.5
10 : 0 : 0 : 4.640,140,24,217,17.5
10 : 0 : 0 : 4.704,140,24,217,17.5
10 : 0 : 0 : 4.768,140,24,217,17.5
10 : 0 : 0 : 4.832,140,24,217,17.5
10 : 0 : 0 : 4.896,140,24,217,17.5
10 : 0 : 0 : 4.960,140,24,217,17.5
10 : 0 : 0 : 5.0,140,24,217,17.5
10 : 0 : 0 : 5.64,140,24,217,17.5
10 : 0 : 0 : 5.128,140,24,217,17.5
10 : 0 : 0 : 5.192,140,24,217,17.5
10 : 0 : 0 : 5.256,141,24,217,17.5
10 : 0 : 0 : 5.320,140,24,217,17.5
10 : 0 : 0 : 5.384,141,25,217,17.5
10 : 0 : 0 : 5.448,141,25,216,17.5
