10 : 0 : 0 : 3.512,2,162,211,22
10 : 0 : 0 : 3.576,2,162,212,21.5
10 : 0 : 0 : 3.640,2,161,212,21.5
10 : 0 : 0 : 3.704,1,161,212,21
10 : 0 : 0 : 3.768,1,162,212,21.5
10 : 0 : 0 : 3.832,1,163,213,21.5
10 : 0 : 0 : 3.896,2,162,213,21.5
10 : 0 : 0 : 3.960,2,162,212,21.5
10 : 0 : 0 : 4.0,2,162,212,21.5
10 : 0 : 0 : 4.64,3,163,212,21.5
10 : 0 : 0 : 4.128,3,163,212,21.5
10 : 0 : 0 : 4.192,1,162,212,21.5
10 : 0 : 0 : 4.256,3,162,212,21
10 : 0 : 0 : 4.320,1,163,211,21.5
10 : 0 : 0 : 4.384,1,162,213,21.5
10 : 0 : 0 : 4.448,3,162,212,21.5
10 : 0 : 0 : 4.512,1,162,212,21.5
10 : 0 : 0 : 4.576,2,162,212,22
10 : 0 : 0 : 4.640,2,162,211,22
10 : 0 : 0 : 4.704,2,163,212,21.5
10 : 0 : 0 : 4.768,1,162,212,22
10 : 0 : 0 : 4.832,1,162,212,21.5
10 : 0 : 0 : 4.896,2,162,211,22
10 : 0 : 0 : 4.960,1,162,213,21
10 : 0 : 0 : 5.0,2,162,212,21
10 : 0 : 0 : 5.64,1,162,211,21.5
10 : 0 : 0 : 5.128,2,163,212,21.5
10 : 0 : 0 : 5.192,1,162,212,21.5
10 : 0 : 0 : 5.256,1,163,212,21.5
10 : 0 : 0 : 5.320,2,161,212,21.5
10 : 0 : 0 : 5.384,2,162,212,22
10 : 0 : 0 : 5.448,1,162,211,22
10 : 0 : 0 : 5.512,2,162,212,21.5
10 : 0 : 0 : 5.576,2,161,213,21.5
10 : 0 : 0 : 5.640,2,162,211,21.5
10 : 0 : 0 : 5.704,2,163,212,21.5
10 : 0 : 0 : 5.768,2,162,211,22
10 : 0 : 0 : 5.832,1,163,213,21.5
10 : 0 : 0 : 5.896,2,161,212,21.5
10 : 0 : 0 : 5.960,2,163,212,21.5
10 : 0 : 0 : 6.0,2,162,212,21.5
10 : 0 : 0 : 6.64,2,162,211,21.5
10 : 0 : 0 : 6.128,3,162,212,22
10 : 0 : 0 : 6.192,2,162,211,21.5
10 : 0 : 0 : 6.256,2,162,211,21.5
10 : 0 : 0 : 6.320,1,161,211,21.5
10 : 0 : 0 : 6.384,2,162,212,21.5
10 : 0 : 0 : 6.448,3,162,212,21
10 : 0 : 0 : 6.512,3,162,212,21
10 : 0 : 0 : 6.576,3,162,212,21.5
10 : 0 : 0 : 6.640,2,163,212,21
10 : 0 : 0 : 6.704,2,162,212,21
10 : 0 : 0 : 6.768,2,163,212,21.5
10 : 0 : 0 : 6.832,1,162,212,22
10 : 0 : 0 : 6.896,2,162,212,21.5
10 : 0 : 0 : 6.960,2,162,212,22
10 : 0 : 0 : 7.0,3,162,211,21.5
10 : 0 : 0 : 7.64,3,162,211,21.5
10 : 0 : 0 : 7.128,3,163,211,21.5
10 : 0 : 0 : 7.192,1,163,211,21.5
10 : 0 : 0 : 7.256,2,162,211,21.5
10 : 0 : 0 : 7.320,1,161,212,21.5
10 : 0 : 0 : 7.384,1,162,212,21
10 : 0 : 0 : 7.448,3,162,212,21.5
10 : 0 : 0 : 7.512,2,161,212,21.5
10 : 0 : 0 : 7.576,2,162,211,21.5
10 : 0 : 0 : 7.640,2,163,213,21.5
10 : 0 : 0 : 7.704,2,162,213,21
10 : 0 : 0 : 7.768,2,162,210,21.5
10 : 0 : 0 : 7.832,2,162,212,22
10 : 0 : 0 : 7.896,2,163,211,21.5
10 : 0 : 0 : 8.0,2,162,211,21.5
10 : 0 : 0 : 8.64,2,163,211,21.5
10 : 0 : 0 : 8.128,2,161,211,22
10 : 0 : 0 : 8.192,2,162,211,22
10 : 0 : 0 : 8.256,1,162,211,22
10 : 0 : 0 : 8.320,2,163,212,21.5
10 : 0 : 0 : 8.384,2,162,211,21.5
10 : 0 : 0 : 8.448,3,161,211,21.5
10 : 0 : 0 : 8.512,3,161,211,21.5
10 : 0 : 0 : 8.576,2,162,212,21.5
10 : 0 : 0 : 8.640,2,163,212,22
10 : 0 : 0 : 8.704,2,162,212,21.5
10 : 0 : 0 : 8.768,2,162,212,21.5
10 : 0 : 0 : 8.832,1,162,212,21.5
10 : 0 : 0 : 8.896,2,162,211,22
10 : 0 : 0 : 8.960,2,162,211,21.5
10 : 0 : 0 : 9.0,2,162,212,21.5
10 : 0 : 0 : 9.64,3,161,211,21.5
10 : 0 : 0 : 9.128,2,161,212,21.5
10 : 0 : 0 : 9.192,2,162,213,21.5
10 : 0 : 0 : 9.256,2,162,213,21
10 : 0 : 0 : 9.320,2,163,211,22
10 : 0 : 0 : 9.384,2,162,211,22
10 : 0 : 0 : 9.448,3,162,211,21.5
10 : 0 : 0 : 9.512,2,163,211,21.5
10 : 0 : 0 : 9.576,2,162,212,21.5
10 : 0 : 0 : 9.640,2,162,212,21.5
10 : 0 : 0 : 9.704,2,162,212,21.5
10 : 0 : 0 : 9.768,2,162,213,21
10 : 0 : 0 : 9.832,1,163,212,21.5
10 : 0 : 0 : 9.896,1,162,212,21.5
10 : 0 : 0 : 9.960,2,163,213,21
10 : 0 : 0 : 10.0,1,162,211,21.5
10 : 0 : 0 : 10.64,2,163,210,21.5
10 : 0 : 0 : 10.128,3,162,211,22
10 : 0 : 0 : 10.192,2,163,212,21.5
10 : 0 : 0 : 10.256,2,162,211,21.5
10 : 0 : 0 : 10.320,2,162,212,21.5
10 : 0 : 0 : 10.384,2,162,212,21.5
10 : 0 : 0 : 10.448,2,162,212,22
10 : 0 : 0 : 10.512,1,162,212,21.5
10 : 0 : 0 : 10.576,2,162,212,21.5
10 : 0 : 0 : 10.640,2,163,212,21.5
10 : 0 : 0 : 10.704,2,161,212,21.5
10 : 0 : 0 : 10.768,2,163,212,21
10 : 0 : 0 : 10.832,1,163,211,21.5
10 : 0 : 0 : 10.896,2,162,212,22
10 : 0 : 0 : 10.960,3,163,212,21
10 : 0 : 0 : 11.0,2,162,212,21.5
10 : 0 : 0 : 11.64,2,162,212,21.5
10 : 0 : 0 : 11.128,2,162,212,21.5
10 : 0 : 0 : 11.192,1,162,211,21.5
10 : 0 : 0 : 11.256,3,162,212,21.5
10 : 0 : 0 : 11.320,1,161,212,21.5
10 : 0 : 0 : 11.384,2,162,211,21.5
10 : 0 : 0 : 11.448,2,162,213,22
10 : 0 : 0 : 11.512,2,162,212,21.5
10 : 0 : 0 : 11.576,2,161,212,21.5
10 : 0 : 0 : 11.640,2,161,211,21
10 : 0 : 0 : 11.704,1,163,211,21
10 : 0 : 0 : 11.768,1,163,211,22
10 : 0 : 0 : 11.832,1,163,211,21.5
10 : 0 : 0 : 11.896,3,162,210,21.5
10 : 0 : 0 : 11.960,1,162,212,22
10 : 0 : 0 : 12.0,2,162,211,21.5
10 : 0 : 0 : 12.64,1,161,212,21.5
10 : 0 : 0 : 12.128,2,162,211,22
10 : 0 : 0 : 12.192,1,162,212,21.5
10 : 0 : 0 : 12.256,2,162,212,21
10 : 0 : 0 : 12.320,3,161,212,21.5
10 : 0 : 0 : 12.384,2,162,212,22
10 : 0 : 0 : 12.448,2,161,211,22
10 : 0 : 0 : 12.512,2,162,211,21.5
10 : 0 : 0 : 12.576,3,162,212,21.5
10 : 0 : 0 : 12.640,3,162,212,21.5
10 : 0 : 0 : 12.704,3,163,212,21.5
10 : 0 : 0 : 12.768,2,162,211,21.5
10 : 0 : 0 : 12.832,2,163,213,21.5
10 : 0 : 0 : 12.896,2,162,212,21.5
10 : 0 : 0 : 12.960,2,162,212,21.5
10 : 0 : 0 : 13.0,2,161,211,21
10 : 0 : 0 : 13.64,2,163,212,21.5
10 : 0 : 0 : 13.128,2,163,211,21.5
10 : 0 : 0 : 13.192,2,162,212,21.5
10 : 0 : 0 : 13.256,2,162,212,21.5
10 : 0 : 0 : 13.320,2,162,211,21.5
10 : 0 : 0 : 13.384,3,162,212,22
10 : 0 : 0 : 13.448,1,162,212,22
10 : 0 : 0 : 13.512,1,161,212,21.5
10 : 0 : 0 : 13.576,2,162,212,21.5
10 : 0 : 0 : 13.640,2,162,212,21.5
10 : 0 : 0 : 13.704,2,162,212,21.5
10 : 0 : 0 : 13.768,2,163,212,21.5
10 : 0 : 0 : 13.832,0,162,211,21.5
10 : 0 : 0 : 13.896,2,162,212,21.5
10 : 0 : 0 : 13.960,1,161,211,21.5
10 : 0 : 0 : 14.0,2,162,211,21.5
10 : 0 : 0 : 14.64,2,162,211,21.5
10 : 0 : 0 : 14.128,1,162,213,21.5
10 : 0 : 0 : 14.192,2,162,212,21.5
10 : 0 : 0 : 14.256,2,162,212,21.5
10 : 0 : 0 : 14.320,2,163,211,21.5
10 : 0 : 0 : 14.384,3,162,213,21.5
10 : 0 : 0 : 14.448,1,162,212,21
10 : 0 : 0 : 14.512,3,163,212,21.5
10 : 0 : 0 : 14.576,2,163,212,21.5
10 : 0 : 0 : 14.640,2,162,212,22
10 : 0 : 0 : 14.704,2,163,212,22
10 : 0 : 0 : 14.768,1,163,212,21.5
10 : 0 : 0 : 14.832,2,162,211,21.5
10 : 0 : 0 : 14.896,1,163,212,21.5
10 : 0 : 0 : 14.960,2,162,211,21.5
10 : 0 : 0 : 15.0,1,162,211,21.5
10 : 0 : 0 : 15.64,2,162,211,22
10 : 0 : 0 : 15.128,2,161,212,21
10 : 0 : 0 : 15.192,3,161,212,21.5
10 : 0 : 0 : 15.256,2,163,211,21.5
10 : 0 : 0 : 15.320,1,161,212,21
10 : 0 : 0 : 15.384,2,161,212,21.5
10 : 0 : 0 : 15.448,3,161,212,21.5
10 : 0 : 0 : 15.512,2,160,211,21.5
10 : 0 : 0 : 15.576,1,161,212,21.5
10 : 0 : 0 : 15.640,2,162,212,21.5
10 : 0 : 0 : 15.704,2,162,211,22
10 : 0 : 0 : 15.768,1,163,212,21.5
10 : 0 : 0 : 15.832,1,163,213,21.5
10 : 0 : 0 : 15.896,1,162,212,21
10 : 0 : 0 : 16.0,2,162,211,21.5
10 : 0 : 0 : 16.64,3,161,211,21.5
10 : 0 : 0 : 16.128,3,163,212,21
10 : 0 : 0 : 16.192,2,163,211,21.5
10 : 0 : 0 : 16.256,0,163,212,21.5
10 : 0 : 0 : 16.320,2,162,212,21.5
10 : 0 : 0 : 16.384,2,162,212,22
10 : 0 : 0 : 16.448,2,162,212,21.5
10 : 0 : 0 : 16.512,2,163,211,22
10 : 0 : 0 : 16.576,3,162,212,21
10 : 0 : 0 : 16.640,2,163,212,21.5
10 : 0 : 0 : 16.704,2,161,212,21.5
10 : 0 : 0 : 16.768,4,163,211,22
10 : 0 : 0 : 16.832,1,162,211,21.5
10 : 0 : 0 : 16.896,3,163,212,21.5
10 : 0 : 0 : 16.960,3,163,212,22
10 : 0 : 15 : 18.0,1,163,212,21.5
10 : 0 : 15 : 18.64,1,163,212,21.5
10 : 0 : 15 : 18.128,1,163,212,21.5
10 : 0 : 15 : 18.192,1,163,212,21.5
10 : 0 : 15 : 18.256,0,162,211,21.5
10 : 0 : 15 : 18.320,1,163,212,22
10 : 0 : 15 : 18.384,1,162,211,21
10 : 0 : 15 : 18.448,2,162,211,21
10 : 0 : 15 : 18.512,-1,163,212,21.5
10 : 0 : 15 : 18.576,1,163,213,21.5
10 : 0 : 15 : 18.640,1,162,212,21.5
10 : 0 : 15 : 18.704,1,163,212,21
10 : 0 : 15 : 18.768,0,163,211,21
10 : 0 : 15 : 18.832,1,163,211,21.5
10 : 0 : 15 : 18.896,1,163,211,21.5
10 : 0 : 15 : 18.960,2,161,212,21.5
10 : 0 : 15 : 19.0,1,162,212,21
10 : 0 : 15 : 19.64,1,162,211,21.5
10 : 0 : 15 : 19.128,0,163,212,21
10 : 0 : 15 : 19.192,1,163,211,21.5
10 : 0 : 15 : 19.256,2,163,213,21.5
10 : 0 : 15 : 19.320,1,163,213,21
10 : 0 : 15 : 19.384,2,162,212,21.5
10 : 0 : 15 : 19.448,0,163,211,21.5
10 : 0 : 15 : 19.512,1,163,213,21.5
10 : 0 : 15 : 19.576,0,163,212,21
10 : 0 : 15 : 19.640,1,163,212,21.5
10 : 0 : 15 : 19.704,1,162,212,21.5
10 : 0 : 15 : 19.768,1,163,212,22
10 : 0 : 15 : 19.832,1,162,212,21
10 : 0 : 15 : 19.896,0,162,212,21
10 : 0 : 15 : 19.960,1,162,213,21.5
10 : 0 : 15 : 20.0,1,162,211,21.5
10 : 0 : 15 : 20.64,1,163,211,21.5
10 : 0 : 15 : 20.128,1,163,211,21.5
10 : 0 : 15 : 20.192,2,164,213,21
10 : 0 : 15 : 20.256,0,162,211,21
10 : 0 : 15 : 20.320,1,163,211,21.5
10 : 0 : 15 : 20.384,1,163,212,21.5
10 : 0 : 15 : 20.448,1,163,212,21.5
10 : 0 : 15 : 20.512,1,162,212,21.5
10 : 0 : 15 : 20.576,2,163,212,21.5
10 : 0 : 15 : 20.640,1,162,212,21.5
10 : 0 : 15 : 20.704,0,162,212,21.5
10 : 0 : 15 : 20.768,1,162,211,21.5
10 : 0 : 15 : 20.832,2,162,211,21.5
10 : 0 : 15 : 20.896,1,162,212,22
10 : 0 : 15 : 20.960,1,162,211,21.5
10 : 0 : 15 : 21.0,1,162,213,21.5
10 : 0 : 15 : 21.64,1,162,212,21.5
10 : 0 : 15 : 21.128,0,162,212,21
10 : 0 : 15 : 21.192,0,162,213,21
10 : 0 : 15 : 21.256,1,162,213,21.5
10 : 0 : 15 : 21.320,1,162,212,21.5
10 : 0 : 15 : 21.384,0,162,211,21.5
10 : 0 : 15 : 21.448,0,162,211,21.5
10 : 0 : 15 : 21.512,2,163,211,21
10 : 0 : 15 : 21.576,1,162,212,21
10 : 0 : 15 : 21.640,0,163,212,21.5
10 : 0 : 15 : 21.704,1,162,211,21.5
10 : 0 : 15 : 21.768,2,163,213,22
10 : 0 : 15 : 21.832,1,162,211,21.5
10 : 0 : 15 : 21.896,1,162,212,21.5
10 : 0 : 15 : 21.960,2,162,212,21.5
10 : 0 : 15 : 22.0,2,163,211,21
10 : 0 : 15 : 22.64,1,162,212,21.5
10 : 0 : 15 : 22.128,2,163,212,21.5
10 : 0 : 15 : 22.192,0,161,211,21.5
10 : 0 : 15 : 22.256,1,162,212,21
10 : 0 : 15 : 22.320,1,162,212,21
10 : 0 : 15 : 22.384,1,162,211,21.5
10 : 0 : 15 : 22.448,2,161,212,21
10 : 0 : 15 : 22.512,1,161,212,21.5
10 : 0 : 15 : 22.576,1,163,212,21
10 : 0 : 15 : 22.640,2,161,211,21
10 : 0 : 15 : 22.704,1,162,212,21.5
10 : 0 : 15 : 22.768,1,163,212,21.5
10 : 0 : 15 : 22.832,1,161,211,21
10 : 0 : 15 : 22.896,0,162,212,21.5
10 : 0 : 15 : 22.960,1,162,212,21.5
10 : 0 : 15 : 23.0,2,163,213,21
10 : 0 : 15 : 23.64,1,162,213,21.5
10 : 0 : 15 : 23.128,2,162,212,22
10 : 0 : 15 : 23.192,1,163,212,21.5
10 : 0 : 15 : 23.256,1,162,212,21.5
10 : 0 : 15 : 23.320,1,163,213,21.5
10 : 0 : 15 : 23.384,0,162,211,21.5
10 : 0 : 15 : 23.448,1,162,212,21.5
10 : 0 : 15 : 23.512,0,162,212,21
10 : 0 : 15 : 23.576,2,161,211,21.5
10 : 0 : 15 : 23.640,0,162,212,21.5
10 : 0 : 15 : 23.704,0,163,211,21.5
10 : 0 : 15 : 23.768,2,163,212,21
10 : 0 : 15 : 23.832,1,162,212,21
10 : 0 : 15 : 23.896,0,162,212,21
10 : 0 : 15 : 23.960,2,162,212,21.5
10 : 0 : 15 : 24.0,2,162,212,21.5
10 : 0 : 15 : 24.64,2,162,212,21.5
10 : 0 : 15 : 24.128,1,162,212,21.5
10 : 0 : 15 : 24.192,1,161,211,21.5
10 : 0 : 15 : 24.256,0,162,211,21.5
10 : 0 : 15 : 24.320,0,162,211,21
10 : 0 : 15 : 24.384,2,163,212,21.5
10 : 0 : 15 : 24.448,0,161,212,21
10 : 0 : 15 : 24.512,3,162,211,21
10 : 0 : 15 : 24.576,1,162,211,21
10 : 0 : 15 : 24.640,0,162,212,21.5
10 : 0 : 15 : 24.704,1,162,212,21.5
10 : 0 : 15 : 24.768,1,163,211,21.5
10 : 0 : 15 : 24.832,3,162,210,21.5
10 : 0 : 15 : 24.896,1,162,213,21.5
10 : 0 : 15 : 24.960,1,163,212,21
10 : 0 : 15 : 25.0,1,162,212,21
10 : 0 : 15 : 25.64,1,163,211,21.5
10 : 0 : 15 : 25.128,1,162,212,21.5
10 : 0 : 15 : 25.192,0,163,212,21
10 : 0 : 15 : 25.256,0,163,212,21
10 : 0 : 15 : 25.320,2,161,212,21
10 : 0 : 15 : 25.384,1,163,212,21
10 : 0 : 15 : 25.448,1,162,212,21
10 : 0 : 15 : 25.512,1,163,211,21.5
10 : 0 : 15 : 25.576,0,161,212,21.5
10 : 0 : 15 : 25.640,1,162,211,21
10 : 0 : 15 : 25.704,1,162,212,21.5
10 : 0 : 15 : 25.768,2,162,211,21.5
10 : 0 : 15 : 25.832,0,162,211,21.5
10 : 0 : 15 : 25.896,1,163,212,21
10 : 0 : 15 : 26.0,1,162,212,21
10 : 0 : 15 : 26.64,0,162,211,21.5
10 : 0 : 15 : 26.128,1,162,211,21.5
10 : 0 : 15 : 26.192,1,162,211,21.5
10 : 0 : 15 : 26.256,2,163,211,21.5
10 : 0 : 15 : 26.320,1,162,211,21.5
10 : 0 : 15 : 26.384,2,163,212,21.5
10 : 0 : 15 : 26.448,1,163,211,21.5
10 : 0 : 15 : 26.512,1,163,212,21
10 : 0 : 15 : 26.576,0,162,212,21.5
10 : 0 : 15 : 26.640,0,162,212,22
10 : 0 : 15 : 26.704,1,162,212,21.5
10 : 0 : 15 : 26.768,1,162,212,21.5
10 : 0 : 15 : 26.832,1,162,212,21
10 : 0 : 15 : 26.896,1,162,212,21.5
10 : 0 : 15 : 26.960,1,162,211,21.5
10 : 0 : 15 : 27.0,2,162,212,21.5
10 : 0 : 15 : 27.64,1,162,212,21.5
10 : 0 : 15 : 27.128,0,161,212,21.5
10 : 0 : 15 : 27.192,1,163,212,22
10 : 0 : 15 : 27.256,2,162,212,21.5
10 : 0 : 15 : 27.320,3,162,212,21.5
10 : 0 : 15 : 27.384,2,162,212,21.5
10 : 0 : 15 : 27.448,0,162,212,21.5
10 : 0 : 15 : 27.512,1,162,211,21.5
10 : 0 : 15 : 27.576,1,162,211,21.5
10 : 0 : 15 : 27.640,1,162,211,21.5
10 : 0 : 15 : 27.704,1,163,212,21
10 : 0 : 15 : 27.768,0,163,212,21
10 : 0 : 15 : 27.832,1,161,211,21.5
10 : 0 : 15 : 27.896,1,163,211,22
10 : 0 : 15 : 27.960,2,162,212,21.5
10 : 0 : 15 : 28.0,2,161,212,21.5
10 : 0 : 15 : 28.64,2,162,211,21
10 : 0 : 15 : 28.128,0,163,212,21
10 : 0 : 15 : 28.192,2,162,211,21.5
10 : 0 : 15 : 28.256,1,162,211,21.5
10 : 0 : 15 : 28.320,1,162,211,21
10 : 0 : 15 : 28.384,1,161,212,21.5
10 : 0 : 15 : 28.448,0,161,212,21.5
10 : 0 : 15 : 28.512,1,162,212,21.5
10 : 0 : 15 : 28.576,2,162,213,21
10 : 0 : 15 : 28.640,2,163,212,21.5
10 : 0 : 15 : 28.704,1,162,212,21.5
10 : 0 : 15 : 28.768,2,161,211,21.5
10 : 0 : 15 : 28.832,1,161,212,21.5
10 : 0 : 15 : 28.896,2,162,212,21.5
10 : 0 : 15 : 28.960,2,161,212,21
10 : 0 : 15 : 29.0,1,162,212,21.5
10 : 0 : 15 : 29.64,1,162,211,21
10 : 0 : 15 : 29.128,1,162,212,21.5
10 : 0 : 15 : 29.192,2,162,211,21.5
10 : 0 : 15 : 29.256,2,162,212,21.5
10 : 0 : 15 : 29.320,2,162,212,21.5
10 : 0 : 15 : 29.384,2,162,211,21.5
10 : 0 : 15 : 29.448,2,162,211,21.5
10 : 0 : 15 : 29.512,1,162,211,21
10 : 0 : 15 : 29.576,1,162,212,21
10 : 0 : 15 : 29.640,1,162,212,21.5
10 : 0 : 15 : 29.704,1,162,212,21.5
10 : 0 : 15 : 29.768,1,162,211,21
10 : 0 : 15 : 29.832,1,162,212,21
10 : 0 : 15 : 29.896,1,162,211,21.5
10 : 0 : 15 : 29.960,1,162,211,21
10 : 0 : 15 : 30.0,1,161,211,21.5
10 : 0 : 15 : 30.64,1,162,211,21.5
10 : 0 : 15 : 30.128,2,162,212,21.5
10 : 0 : 15 : 30.192,1,162,211,21
10 : 0 : 15 : 30.256,1,162,211,21
10 : 0 : 15 : 30.320,2,163,212,21
10 : 0 : 15 : 30.384,1,162,212,21
10 : 0 : 15 : 30.448,1,163,210,21.5
10 : 0 : 15 : 30.512,1,163,211,21.5
10 : 0 : 15 : 30.576,1,163,212,21
10 : 0 : 15 : 30.640,1,163,212,21.5
10 : 0 : 15 : 30.704,3,162,212,21.5
10 : 0 : 15 : 30.768,1,162,211,21.5
10 : 0 : 15 : 30.832,1,162,212,21
10 : 0 : 15 : 30.896,0,163,213,21
10 : 0 : 15 : 30.960,1,162,212,21.5
10 : 0 : 15 : 31.0,1,162,213,21.5
10 : 0 : 15 : 31.64,2,163,211,21
10 : 0 : 15 : 31.128,1,163,212,21.5
10 : 0 : 15 : 31.192,1,163,211,21.5
10 : 0 : 15 : 31.256,1,162,212,21
10 : 0 : 15 : 31.320,1,162,212,21.5
10 : 0 : 15 : 31.384,1,162,212,21.5
10 : 0 : 15 : 31.448,1,162,211,21.5
10 : 0 : 15 : 31.512,0,163,212,21.5
10 : 0 : 15 : 31.576,2,163,211,21.5
10 : 0 : 15 : 31.640,2,163,211,21.5
10 : 0 : 15 : 31.704,1,163,210,21.5
10 : 0 : 15 : 31.768,2,162,212,21
10 : 0 : 15 : 31.832,1,162,213,21.5
10 : 0 : 15 : 31.896,1,162,213,21.5
10 : 0 : 15 : 31.960,1,161,211,21.5
10 : 0 : 15 : 32.0,1,162,213,21.5
10 : 0 : 15 : 32.64,1,163,212,21.5
10 : 0 : 15 : 32.128,2,163,212,21.5
10 : 0 : 15 : 32.192,1,162,212,21
10 : 0 : 15 : 32.256,0,162,211,21.5
10 : 0 : 15 : 32.320,1,162,213,21
10 : 0 : 15 : 32.384,1,163,212,21.5
10 : 0 : 15 : 32.448,2,162,210,21.5
10 : 0 : 15 : 32.512,2,162,212,21.5
10 : 0 : 15 : 32.576,2,162,212,21
10 : 0 : 15 : 32.640,0,162,212,21.5
10 : 0 : 15 : 32.704,1,162,213,21.5
10 : 0 : 15 : 32.768,2,163,211,21
10 : 0 : 15 : 32.832,1,162,213,21.5
10 : 0 : 15 : 32.896,2,163,212,21.5
10 : 0 : 15 : 32.960,2,162,212,21
10 : 0 : 15 : 33.0,0,162,211,21.5
10 : 0 : 15 : 33.64,1,163,211,21.5
10 : 0 : 15 : 33.128,1,162,212,21
10 : 0 : 15 : 33.192,1,162,211,21.5
10 : 0 : 15 : 33.256,1,163,211,21.5
10 : 0 : 15 : 33.320,1,162,211,21.5
10 : 0 : 15 : 33.384,0,163,212,21.5
10 : 0 : 15 : 33.448,1,162,213,21.5
10 : 0 : 15 : 33.512,2,162,212,21
10 : 0 : 15 : 33.576,2,162,212,21
10 : 0 : 15 : 33.640,1,163,212,21.5
10 : 0 : 15 : 33.704,0,162,211,21.5
10 : 0 : 15 : 33.768,1,162,212,21
10 : 0 : 15 : 33.832,0,162,211,21
10 : 0 : 15 : 33.896,1,162,211,21.5
10 : 0 : 15 : 34.0,1,162,212,21.5
10 : 0 : 30 : 35.0,2,162,213,22
10 : 0 : 30 : 35.64,2,162,213,21.5
10 : 0 : 30 : 35.128,2,162,212,21.5
10 : 0 : 30 : 35.192,2,162,212,21.5
10 : 0 : 30 : 35.256,2,162,212,21.5
10 : 0 : 30 : 35.320,2,162,213,21
10 : 0 : 30 : 35.384,2,163,213,21
10 : 0 : 30 : 35.448,2,162,212,21
10 : 0 : 30 : 35.512,2,162,212,21
10 : 0 : 30 : 35.576,1,163,210,21.5
10 : 0 : 30 : 35.640,2,162,211,21.5
10 : 0 : 30 : 35.704,2,162,211,21.5
10 : 0 : 30 : 35.768,2,163,212,21.5
10 : 0 : 30 : 35.832,2,163,212,21.5
10 : 0 : 30 : 35.896,3,163,213,21.5
10 : 0 : 30 : 35.960,3,163,212,21.5
10 : 0 : 30 : 36.0,2,162,211,21.5
10 : 0 : 30 : 36.64,2,162,212,21
10 : 0 : 30 : 36.128,1,162,211,21.5
10 : 0 : 30 : 36.192,2,162,211,21.5
10 : 0 : 30 : 36.256,2,163,211,21.5
10 : 0 : 30 : 36.320,2,162,212,21
10 : 0 : 30 : 36.384,3,163,212,21.5
10 : 0 : 30 : 36.448,2,162,211,21.5
10 : 0 : 30 : 36.512,2,163,213,22
10 : 0 : 30 : 36.576,2,163,212,21.5
10 : 0 : 30 : 36.640,2,162,212,21.5
10 : 0 : 30 : 36.704,1,162,212,21
10 : 0 : 30 : 36.768,1,163,212,21
10 : 0 : 30 : 36.832,2,163,212,21.5
10 : 0 : 30 : 36.896,1,162,211,21
10 : 0 : 30 : 36.960,2,163,212,21.5
10 : 0 : 30 : 37.0,1,162,213,21.5
10 : 0 : 30 : 37.64,2,163,211,21.5
10 : 0 : 30 : 37.128,1,162,212,21.5
10 : 0 : 30 : 37.192,1,162,212,21
10 : 0 : 30 : 37.256,2,162,213,21.5
10 : 0 : 30 : 37.320,3,162,213,21.5
10 : 0 : 30 : 37.384,2,162,212,21
10 : 0 : 30 : 37.448,2,162,211,21.5
10 : 0 : 30 : 37.512,2,162,211,21
10 : 0 : 30 : 37.576,2,162,211,21
10 : 0 : 30 : 37.640,2,162,213,21.5
